,text,good_review
20704,i really enjoy breyes ice cream brand all flavor delicious i keep buying,Good
20705,this one of the goatsi love this flavor this one the goatsbe careful taste first timei almost guarantee youll addicted first tasteits great addiction though i just love gelato mediterranean mint,Good
20706,this gelato smooth the vanilla taste like extract fake flavor i love come plastic container well im eating gelato stay cold doesnt melt quickly cardboard carton i want try flavor sure,Good
20707,the best best this best flavor ever we enjoy ice cream every evening we very disappointed closing when i learned discontinued i bought every container near store tomorrow i going store wish would reconsider,Good
20708,best sea salt caramel gelato omg the best never month ago i found sale cv,Good
20709,ben jerry ice cream chocolate chip cookie dough good along ben jerry ive cream creamy flavorful the combination cookie dough chocolate chip perfect also chocolate chip ice cream arent hard delightful melt mouth,Good
20710,i love vanilla it number pick flavor i wanted like flavor much tried say madagascar i figured authentic vanilla flavor it extremely sweet i didnt get vanilla flavor im looking,Bad
20711,nonorganic soy nonorganic soybean oil ingredient it known mess woman hormone talenti please remove soy gelatos sunflower oil sunflower lecithin healthier choice,Good
20712,disappointed i injured shoulder opening container then disappointed fact “ layers” advertised not five layer the layer placed around gelato thirdly the oat tasted awful this first last time buying brand a ive tried three different flavor,Bad
20713,good vanilla ice cream bad bourbon flavor the ice cream probably one better vanilla bean ice cream i i sadly disappointed “bourbon” flavor thats gonna call the best way i describe dunking ice cube glass bourbon drinking water said ice cube i hoping would surprise much others i tried,Bad
20714,great ice cream this ice cream delicious great blend i taste coffee chocolate chip great together,Good
20715,simply splendid i absolutely love flavor freshness sorbetto it take back fresh flavor i found sorbet abroad difficult get state definitely new favorite,Good
20716,easily one best vanilla ice cream so refreshing hard resist finishing one sitting,Good
20717,coffee ice cream your coffee ice cream best i ever the thing better coffee toffee crunch which i desperately wish would bring back currently i coffee ice cream i buy heath candy bar i crunch put ice cream,Good
20718,omg good i careful i buy stuff i eat entire tub one sitting huge reeses chunk peanut butter icecream you cant loose,Good
20719,this one favorite ice cream love reeses ice cream you get chunk reeses every bite it sweet satisfying,Good
20720,favorite ice cream ever this happiness taste like i freakin love bj smores im pregnant right sad i cant find local grocery store i seriously craving i mystified regis isnt moreno popular flavor,Good
20721,delish y u m so very good great combo flavor texture,Good
20722,caution come ice cream i could take leave i tried flavornow im hooked if youre trying diet stay away dulce de leche,Good
20723,tasty if love mint chocolate youll love,Good
20724,favorite and addicting love love love this flavor warningvery addicting this goto love smooth cream sweet caramel swirl together oreotype cookie crunch how get crunch amazing the bad thing gelato get bottom pint want,Good
20725,creamy delicious gelato this gelato creamy delicious the vanilla overly sweet perfect match sweet caramel sauce dispersed throughout there good ratio vanilla caramel caramel crunchies top add nice texture i definitely purchase gelato trying flavor well,Good
20726,love i love ice cream it bunch favorite topping great ice cream great choice,Good
20727,this ice cream fairly good not really exciting compared flavor it definitely choice of course still price others,Bad
20728,omg good so i normally dont like ice cream bar bar good the creaminess white chocolate ice cream tartness raspberry swirl amazing the chocolate coated also perfect amount,Good
20729,not i expected not fan after coupon i excited try my husband i dont think measure brewer standard dont like marshmallow,Bad
20730,such yummy flavor combination doesnt love tonight show ben jerry fried true girl night ice cream top flavor pick every time not mention ben jerry bcorp advocate social justice,Good
20731,i cant stop eating my favorite i eat like minute especially little bit melted,Good
20732,new addiction butter pecan move this new favorite thanks hagen daaz,Good
20733,one favorite i never heath bar i dont feel like im missing i love coffee toffee flavor hit,Good
20734,this favorite ice cream time there nothing else like i love little cherry piece vanilla ice cream chocolate bar it treat day and i wouldnt pick kind cherry garcia if havent tried yet absolutely,Good
20735,this ice cream great low carb product satisfies sugar craving it little hard find store,Good
20736,my go ice cream very good it pricey well worth money i get usually walmart,Good
20737,taste great i love ice cream coffee naturally i would love ice cream hint coffee flavor this ice cream isnt powering great balance creamy texture coffee flavor i definitely buy ice cream,Good
20738,smooth creamy haagen daz ice cream leaf unforgettable taste taste bud it smooth creamy it also doesnt taste like ice ice cream i find taste like freezer burn ice cream really loved family,Good
20739,this chocolate flavor ive cream sooo delicious i love chocolate flavor mention lot food flavor available,Good
20740,recipe i bought haagen dazs long time vanilla favorite flavor i used buy quite often this new recipe taste nothing like old vanilla recipe the common half gallon brand taste better,Bad
20741,loveeeeee im crazy ben jerry caramel ice cream thur mocha perfect mixture plus alcoholic core omg,Good
20742,who doesnt love ice cream very happy purchase the taste phenomenal whole family love brand i complaint the price comparable others market worth,Good
20743,i give star i think put strawberry flavor good lack fact strawberry cheesecake bit pricey,Good
20744,love flavor theyre inconsistent im new ben n jerry far gotten brown batter core chocolate fudge brownie i absolutely love flavor core didnt go way fudge brownie werent fudge brownie piece i reached halfway point kind disappointing,Bad
20745,this probably best ice cream i habe ever ita absolutely fantastic amazing really leaf taste bud feeling happy free much comfort well i think great treat i eating always taste phenomenal,Good
20746,i love chocolate chip cookie dough ben jerry best the ice cream tasty perfect amount cookie dough chocolate chip ice cream i buy brand getting cookie dough ice cream time,Good
20747,just wow i new mom food allergy mom cant dairy egg product diet nurse baby really nice finally something taste amazing worry cow milk food allergy this product real asset kid adult alike dairy sensitivity allergy thanks making yummy ice cream bar even i go back ice cream cow dairy i certain i opt sticking amazing bar,Good
20748,absolutely loveeee this favorite ice cream this took cooky cream long time ago me boyfriend drive multiple gas station,Good
20749,love wish carmel i love trio ice cream find sale kroger always i know amazing wish little carmel layer good job haagen daz i eat whole thing problem,Good
20750,please bring it back love love love glampfire trail mix ice cream this first ice cream i havent able put i must ate cause i cant find target please please please make one staple ice cream it ridiculously good nice job way,Good
20751,not good java chip sadly replacing java chip coffee chip big disappointment the coffee flavor weak nearly strong java chip i huge fan java chip definitely miss i urge return original still coffee chip better coffee ice cream market,Bad
20752,wheres coffee ice cream im serious withdrawal unable find coffee ice cream anywhere store live miracle mile area sothern cslifornia buying quart twice week take care haagen daz craving sudden gone cant find anywhere spoke manager ralphs vons given lame excuse assurance would hjave soon reason shortage store buying enough please help johh,Good
20753,love rum tres lech richness deep sweet scent rum invite even first bite first wave velvety cream melt pallete rich tres lech cake piece offer second wave pleasure i love adding buttersauteed banana extra exquisite experience,Good
20754,hp cheated a big fun rum raisin ice cream i looked found shop stock closed however i went none flavor i know difficult buy i really disappointed company cheated i really hope improve information well let u buy easier,Bad
20755,love i love dulce de leche ice cream especially love haagendiaz cant go wrong product the ice cream smooth rich full flavor i let son taste picky eater loved i would recommend friend family it treat,Good
20756,irresistible love much taste better dairy ice cream,Good
20757,coffee chocolateperfect combination never ice cream former name whatever title great,Good
20758,the core doesnt taste like cookie dough this flavor sounded good let the vanilla ice cream pretty bland chunk werent good very small chocolate piece peanut butter cooky tasted dry also flavorful then core tasted like gritty sugar it really strange actually normally i love ben jerry flavor i dont get called cookie dough core like gritty paste hard chunk maybe oat i expecting actually cookie dough thats ice cream it almost seemed like sugar container went core sweet yet still good tasting rest bland this big miss maybe something went wrong batch i cant imagine would want produce variety tasted first id recommend passing one,Bad
20759,best ice cream world tried ice cream hardly ever buy another pint oat swirl good literally perfect ice cream,Good
20760,great flavor a great simple flavor please dont discontinue keep making great simple flavor,Good
20761,ok im excited ice cream i use buy prairie farm heath ice cream favorite then added chocolate chip destroyed i found week close possible toffee flavored ice cream carmel swirl good i recommend heath lover productbreyersheath,Good
20762,a replacement coffee heath bar switcharoo good coffee flavor little bite liquor flavor thats overpowering this good replacement ruined coffee heath bar removed heath bar substituted non goo garbage great job folk,Good
20763,the best this one husband favorite one,Good
20764,i love big chunk cookie dough chocolate ice cream add great texture,Good
20765,dirt im eating right taste pretty much like chocolate dirt grass blend,Bad
20766,disappointed i gave never disappointed ice cream flavor definetly worth buck i paid,Bad
20767,great brownie taste if like brownie anything close cookie cream like,Good
20768,taste not much flavor tiny piece pistachio disappointment,Bad
20769,the perfect combination everything want chocolate vanilla cookie dough brownie this one gotos ben jerry freezer i love saving cookie dough last bite,Good
20770,ice cream like love hägen daz coffee ice cream chickfila soft served vanilla ice cream love,Good
20771,all going cold creamy i find ice cream hit cold creamy spot there enough cooky lacking flavor not real sweet i dont taste chocolate i associate oreo i taste anything really mild sweetness not sure need definitely need something boost give flavor,Bad
20772,not fan ice cream it funny taste doesnt sit well stomach havent purchased long time,Bad
20773,one favorite ice cream it delicious also ben jerry high key support blm movement so stan ben jerry household / recommend anyone everyone literally entire world go get ben jerry like right,Good
20774,make mm please the mm part great get star snicker isnt good allwhich brings rating,Bad
20775,very good i bought substitute americone dream i got say i love ice cream it taste good,Good
20776,best flavor ever this best ice cream flavor ever i zero interest trying flavor it smores nothing,Good
20777,bad pecan i love bryers ice cream it favorite brand my problem i recently purchased container butter pecan ice cream least every fifth spoon full rotten pecan causing spit i continue purchase flavored bryers ice cream i get butter pecan another company,Bad
20778,milk nut yuck terrible tasted like old nut milk perhaps need inner seal,Bad
20779,horrible taste odd gravel pint i bought week ago took one bite noticed awful rusty iron taste i bit gritty something i tried bite every single bite tasted like metal very dissapointed,Bad
20780,this best thing ever created whoever came idea genius if youre cheesecake ice cream lover youll love ice cream,Good
20781,everything everything stuff i wanted wheres yummy stuff mostly ice cream chunk yummies,Bad
20782,creamy chocolate i super excited try breyers delight creamy chocolate ice cream protein calorie plus upon opening looked anything creamy tasty gave try it tasted chocolaty i also noticed unpleasant taste i would really liked know contained erythritol sugar substitute buying could cause tummy upset we usually like purchase breyers natural ice cream i quite unsatisfied product breyers,Bad
20783,delicious this flavor overall delicious the gelato smooth creamy cookie piece add hint chocolate crunch the thing i would suggest bit caramel thats preference,Good
20784,the best this best tasting ice cream i ever if love carmel like love flavor i hope breyers discontinue ice cream,Good
20785,best chocolate ice cream vegan periodt so rich decadent i didnt even believe back first ingredient water second two sugar corn syrup this ice cream business creamy it also nice depth bitterness chocolate flavor made even better thats possible salted fudge swirl chunk gum in really give melt mouth texture rather chewy gummy texture common dairy free dessert i mean i say best chocolate flavor ice cream ive ever tried really focus dark chocolate rather milk cream like dairy frozen dessert haagen daaz nailed,Good
20786,i obsessed caramel cone im ice cream fan caramel cone become obsession simply best ice cream flavor hard find,Good
20787,favorite ice cream ever cant stop eating ive started it best only wish little cheesecake filling tasty,Good
20788,absolutely amazing a coworker recommended talenti gelato im glad i visited italy gelato die i tried talenti layer lemon berry pie word o m g delish highly recommend,Good
20789,delicious i love smooth taste madagascan vanilla bean gelato i especially like buy special occasion get family member hooked flavor ive recruited mother brother husband daughter become fan buy i love reusable container stylish practical i switched vanilla hagen daaz madagascan vanilla bean gelato family know im serious,Good
20790,excellent need tweak this flavor seems love leave type husband i firmly love camp it different u though likely taste bud arent i get lot flavor note especially butter nut flavor love brown sugar flavor caramel work great like another reviewer weve improved salty element i think itd work better folk bit salt vanilla plus nut piece pecan meal added every bite bit true pecan flavor,Good
20791,meh a much i love butter pecan ice cream favorite tasted nothing like butter pecan there nothing buttery lacked pecan it actually taste like pecan pie it doesnt taste bad it good doesnt taste like butter pecan if like pecan pie i would say buy if die hard butter pecan fan looking great butter pecan treat you add pie crust pecan gooey bit relabel southern pecan pie,Bad
20792,it delicious it perfect mixture vanilla chocolate ice cream cookie dough brownie it good tied chocolate fudge brownie flavour anyways good i recently discovered wish sold frequent flavour grocery store i go,Good
20793,i love dough ball i local cinema instantly hooked move chunky monkey usurped cinnamon dream it delicious right level cinnamon flavour i love,Good
20794,love flavor brilliant combo love cheesecake brownie chunk please keep making,Good
20795,exceeded expectation i lactose intolerate craving ice cream i looked nondairy section saw sale although i love chocolate peanut butter i hesitant pick i disappointed brand made nondairy peanut butter frozen treat i decided go ahead try it taste amazing it totally exceeded expectation it creamy great peanut butter taste i love go buy,Good
20796,yum yum yum if i believed ice cream could sinful one decadent might qualify,Good
20797,fantastic creamy flavor the ice cream bit super creamy smooth absolutely delicious i personally like ton pecan mine said i think enough make happy i could always use lol i would buy normal ice cream price nothing crazy hih,Good
20798,i looooove talenti mint gelato bomb the taste perfect sweet it light enough a well,Good
20799,if i could give flavor star i would this combination good sweet chewy combined great texture ben jerry ice cream cant go wrong,Good
20800,so delicious this one favorite store bought cream it genius mixed perfect flavor texture ice cream i love particular combination flavor much,Good
20801,awesome flavor great taste couple graham cracker side love much cant find store weekend hope havent discontinued,Good
20802,a peanut butter lover dream i understand negative review one i love reeses ice cream peanut butter ice cream reeses peanut butter cup match made heaven i unfortunately cant find one anywhere anymore chocolate reeses ice cream,Good
20803,best ice cream ever the combination flavor ice cream out of this world i lucky enough find one pint searching i really hope becomes regular flavor im obsessed ive checking store nearby everywhere sold please please please keep one around,Good
20804,great creamy delicious taste i love non dairy ice cream no bad taste,Good
20805,my favorite kind the bblack raspberry parfait good i ate whole pint find buy shelf,Good
20806,cut peanut butter smaller eating flavor gechoone favs rocky road vanilla othershowever go store r carrying productthey salted peanutbutter fudge peanutbutter flavori given try find another brand u may lost good chocolate peanut butter customeri eat least pint week plus rocky roadnow think u may b favorno im fat exercise loti hope sake u r discontinuing really tasty productmaybe fred meyer vancouver wa safeway ordering said productthank prompt attention addressing stressful issue declining year,Good
20807,love this new favorite ice cream it absolutely delicious i saw local whole food decided give try since i craving ice cream berry i pleased i got home tried this flavor right amount sweetness flavor combo die the chocolate covered almond cookie bit add flavor provide great texture i usually dont write review good im afraid limited time product i hope keep one ill buy forever recommending family friend,Good
20808,creamy delicious this ice cream great seemed much fancy breyers i used i love traditional ice cream well made feel like i treating extra special chocolate treat,Good
20809,amazing flavor this probably best ben jerry ice cream ive ever my boyfriend i obsessed we want permanent flavor limited batch it yummy please keep forever bj,Good
20810,great flavor i loved ice cream it great flavor perfect dieting i received product free testing purpose all opinion,Good
20811,i dont even know i found ice cream could not happier i loved it amazing flu victim sore throat and long time could get say negative thing but happened i bought i live thirty second storei timed brought home put freezer well i unwrapped opened itmy face must great normally creamy taste like real ice cream real cooky rather similar brand fake chunk this like cookie water frozen i tried flavor loved one lot i dont know it awful id given zero star buuut purchase great i gave two normally great highly disappointed i pay five buck half pint watery cooky i could make lot cheaper that legit still frozen,Bad
20812,best ice cream tasted omg best ice cream tasted forever first carmel thick right church delightful taste wasnt expecting flavor actual ice cream unbelievably delicious im addicted flavor,Good
20813,my number favorite ice cream eat since i little girl definitely repeat consumer i buy everytime i run low,Good
20814,my favorite i obsessed ice cream i usually go ahem certain ice cream shop allows mix whatever like top cold stone however since finding ice cream i never gone back they exactly i put mix haagen dazs much better i hope ice cream stay long run the thing i wish slightly stronger banana flavor,Good
20815,"what peach where ""mouth watering"" peach this little peach flavored vanila ice cream sorry make frozen dairy dessert who came the people dreamed ""pasteurized cheese flavored product loved bryers made ice cream",Bad
20816,spectacular this mango ice cream i start i going take taste ended eating entire tub it nothing short spectacular much i anxiety three grocery store i shop amazon fresh either one left i island mango taste authentic bit mango throughout genius happy addition mangoy perfection i hooked,Good
20817,this best this best ben jerry ice cream i ever i live dont ben jerry shop get store place cause everybodys favorite always ask might get shipment hurry get store i wish would carry,Good
20818,amazing the best icecream i ever eatonso delicious definitely go comfort food,Good
20819,currently eating vanilla bean f just purchase vanilla bean fr a walgreens f very g reading these recent review must st up with the f since the flav changed,Good
20820,yummy this gelato delicious if love coconut try the fine flake coconut devine thanks talenti great flavor,Good
20821,what mint minter wonderland leaf wondering mint mint chocolate cookie mint taste i excited try incredibly disappointed,Bad
20822,love rocky road this best rocky road ice cream when i couldnt find haagen dazs i tried others comparison i totally disappointed,Good
20823,one amazing thing ever genuinely flavor change way look eat ice cream ive written ben jerry beg store year round dark chocolate ice cream perfect amount chunk hard find this gold i adore,Good
20824,delicious cant find miamiin publix same basic flavor time need keep better stock,Good
20825,good stuff it taste like carvel ice cream need crunchys,Good
20826,the one ice cream i truly crave i stopped local haagen dazs mall a lover irish cream i try i incredibly impressed flavor craving ever since you taste irish cream right bottle brownie still texture the amount chocolate every bite absolute harmony brownie bit giving break intensity irish cream the chocolate fudge swirl enough complement creamy base irish cream this far best ice cream i ever i hope i see ice cream permanent flavor,Good
20827,all taste none guilt breyers delight mint chip ice cream delicious i left freezer side bit melted middle remained frozen the mint gave ice cream refreshing flavor chocolate gave nice crunch all i able satisfy sweet tooth craving feel one bit guilt eating entire pint since there calorie,Good
20828,love flavor best ice cream ever made love mix banana flavor w nut,Good
20829,my favorite flavor literally best flavor got i tried ago like heaven mouth amazing recommend anyone want try gelato,Good
20830,i love oreo ice cream breyers favorite brand there never bite doesnt cookie,Good
20831,best ice cream i ever tasted amazingthere perfect amount white choclate piece flavor blended perfectly together dip spoon get bite i ate whole pint good i couldnt stop eating the best creation ice cream ever created haagendazs,Good
20832,hand best flavor change mind it cruel unusual limited edition batch,Good
20833,best show now please bring back carob childhood favorite flavor,Good
20834,disappointed recipe changed ingredient used include brown sugar caramel now i see skim milk cottonseed oil vanilla extract used vanilla corn syrup i dont see caramel listed either,Bad
20835,good first time second i got ice cream grocery store really liked flavor amount peanut butter i bought second carton first gone to surprise second carton ice cream peanut butter it labeled chocolate peanut butter contained peanut butter whatsoever felt like i eating plain chocolate ice cream breyers really need make sure batch consistant,Bad
20836,it used amazing i bought year ago coffee toffee bar crunch name it pool tasty toffee throughout crunch bar also lot gooey stuff the coffee base smooth rich,Bad
20837,my favorite ive never much ice cream eater i crave one time,Good
20838,my absolute favorite i little skeptical seeing bourbon flavored ice cream wow this amazing they cant keep store,Good
20839,literally boyfriend go kryptonite love stuff it simple good old vanilla perfected creamy delicious complex flavor best texture ice cream ive bought grocery store yet,Good
20840,mistake production chocolate isnt chocolate this would amazing chocolate ice cream taste look nothing like chocolate it tasted awful there must production mistake doesnt even look like picture i would upload picture wont load essentially look like vanilla tint beige,Bad
20841,lacking enough flavor not enough flavor throughout container the people first dive container basically get vanilla ice cream when subsequent serving served get flavor definitely every bite i believe happened new breyers flavor disappointing,Bad
20842,intense amazing extremely smooth sweet tangy so tasty leaf wanting serving per container like sooo yummy,Good
20843,awesome flavor i got hooked gelato my sister gave taste one day i visiting i usually dont gelato trying pistachio one i one pont week,Good
20844,the bet ice cream ever i decided take chance flavor i regret,Good
20845,love fact bryers all natural us vanilla bean ice cream it delicious ice cream i usually buy sale whatever price,Good
20846,my favorite mint ice cream the best part big oreo chunk so good,Good
20847,this flavor taught love cookie dough it classic never go wrong,Good
20848,this perfect want bit three flavor group cant pick one it incredibly delicious,Good
20849,i love everything best ice cream ever there absolutely nothing make better,Good
20850,ive never good chocolate chip cookie dough ice cream i love ben jerry flavor ive far i never thought i would like cookie dough but proved wrong it perfect amount cookie dough tasted amazing i recommended,Good
20851,awful i love breyers ice cream decided try different flavor absolutely hated black raspberry chocolate too sweet gooey texture awful,Bad
20852,gritty texture just bought box sobeys chocolate shell fine inside ice cream gritty texture i thought maybe fluke one i boyfriend open another one try texture this weird since bought box last week problem one,Bad
20853,my favorite this scoop absolute favorite the layer mint gelato cookie crumb fudge build one another meltinyourmouth crescendo make difficult keep third container/ serving size i always keep second container freezer backup,Good
20854,i love ben jerry ice cream much this one best it creamy delish love,Good
20855,i cant find anymore absolute favorite but longer find store wisconsin,Good
20856,a really great mint chocolate chip ice cream minty perfect ratio ice cream chocolate chip definitely recommend trying,Good
20857,can never go wrong simple mint chocolate chip a great classic live last ice cream favor fade away,Good
20858,yum absolutely love flavor have tried several flavor one i like best only store area carry fudge brownie worth thanks sharing review fudge brownie gelato glad hear love product much for assistance locating product area please reach u directly via email consumerservicescom,Good
20859,i lovveeeee talenti gelato omg good this mint refreshing creamy delicious i buy time highly recommend,Good
20860,this go treat choice is super expensive though pint however brownie cookie dough piece i get when i treat i almost always eat whole pint one sitting it delicious chocolatey brownie piece soft i love,Good
20861,simple amazing it rich flavor without packed topping so subtle delicious,Good
20862,the best ice cream ever chocolate vanilla container the best world,Good
20863,too much sugar not sure sugar compared cia bella sorbet mango sugar added i see,Good
20864,these gelatos would five star werent expensive i like mint one lot fave flavor coconut almond chocolate one like eating almond joy,Good
20865,my favorite ice cream i love bar much i get disappointed always sold local store is possible buy case i want wedding favor pack wont help,Good
20866,wonderful best flavor ive ever tried i think perfection,Good
20867,something feel wrong usually favorite flavor treating every month smores year the one i bought today though i almost thought different product could barely see marshmallow chocolate overpowering i got feeling i eating condensed milk something time instead anything smores related i hope bad batch permanent change \,Bad
20868,you ruined perfect product why youre java chip kept sane covid when i went grocery store replenish stock i horrified see coffee chip instead java chip my heart sank it read better taste wrong it actually perfect ruined it actually le coffee flavor wonderful creaminess gone gone gone who approved probably bean counter bean taster bring back old formula please,Bad
20869,change ingredient im disappointed change mediterranean mint it one top special favorite year along double dark chocolate i one pint saved freezer recently bought two sale i immediately noticed change texture new mm stiff like putty playdough and slight change ingredient also ‘old container ingredient list right nutrition chart ‘new container ingredient list nutrition chart the difference texture ‘old ‘new mm obvious sad say i dont enjoy new sticky pasty texture make hard pick chocolate chip however texture double dark chocolate ‘new container earlier ‘old container light easy eat so i say except ill buy mm i see ‘old ingredient label a saying go change doesnt always mean improvement also im interested fancy new flavor,Bad
20870,enjoyable top bottom i impressed good peanut butter gelato without overpowering my favorite part peanut butter cup hanging fudge the cooky bottom reminded one mom make,Good
20871,very nice i even huge chocolate fan i saw malted milkshake part i wasnt sold nice flavor truffle soft tasty taste milkshake i would definitely purchase,Good
20872,smores amazing miss flavor much all thing smores bj i miss desperately,Good
20873,it doesnt melt it melt day later still melted what feeding u,Bad
20874,favorite ben jerry i always buy ice cream whenever i go grocery store,Good
20875,absolutely delish if i werent diabetic i would eat flavor i got sicilian pistachio instead,Good
20876,new favorite flavor i tried week ago omg favorite ice cream flavor i never something addicting i proud top say everyday past day,Good
20877,taste like abuelita hot chocolate this delicious i didnt know expect i read description flavor omg good it take like abuelita brand hot chocolate little hint spice brownie i love,Good
20878,awesome taste i tried vanilla bean blown away i would never think low calorie ice cream cant wait get,Good
20879,absolutely deliciousness absolutely deliciousness that thing come mind eating,Good
20880,great product very tasty tasted right sweet tangy just right amount creaminess strawberry right size big tiny so good i could eat one setting,Good
20881,new change welcome i eating flavor flavor since release it everything i ever wanted ice cream this ice cream really needed crunch truffle and salt marshmallow ew it need dark chocolate go sugary sweet so disappointed change,Bad
20882,ok one favs my complaint container tiny price it like small amount thats disappointing thing ice cream,Good
20883,best pistachio gelato ever it smooth perfectly balanced it doesnt strong artificial pistachio flavor i get flavor every time my husband also love flavor i love brand my second favorite key lime pie also amazing,Good
20884,yummmmmmmmmy it sooo good it flavour i expecting creamy shared son course loved well and calorie heck yes it wasnt minty something ice cream bonded well chocolate chip however wasnt lot chocolate chip least one i got like almost none,Good
20885,literally so good everything ice cream perfect the banana flavor light refreshing doesnt taste artificial perfect amount chocolate walnut absolutely delicious,Good
20886,i love flavor caramel cone it great caramel flavor without powerful i love chocolatey cone piece i would definitely recommend flavor the thing i wish different could contain le sugar lower fat content however still make great treat this review collected part promotion,Good
20887,"loooooovvvvvve from first time i laid eye cream i couldnt go back regular flavor lol seriously flavor soooo much better overpowered chocolate based smores it texture flavor impeccably balanced resemble actual smores dont judge even come buying atleast pint every week keep fridge stocked future lol just please take ""limited batch"" list pleeease",Good
20888,soooooo good taste like fresh baked oatmeal chocolate chip cookie the brown sugar ice cream die it perfectly sweet cinnamony bliss every bite please never stop making,Good
20889,well done breyers after year away breyers i returned nondairy ice cream excellent breyers gimme vegan flavor looking forward thanks bringing back brand,Good
20890,cant taste limebecause isnt after first bite i quickly reviewed ingredient list i could taste coconut oil strongly noticed lime lime juice gelato it definitely doesnt taste bad i disappointed i love taste key lime pie none present i guess included natural flavoring supposed add taste lime i couldnt tell i appreciate graham crust that gelatos saving grace this flavor could easily called coconut cream pie,Bad
20891,way salty honestly i think maybe i got bad one grocery store the flavor good soooo salty i probably try though hopefully goofed pint,Bad
20892,my new favorite i two pint able find it new favorite coffee heath bar changed ingredient longer irresistible the coffee flavor little different sweet — truffle true name liquer flavor wonderful combination love coffee i guess one hand im relieved eating regularly since losing weight easier i miss finding grocery tripsplease restock,Good
20893,it best world hand i drive find best ever a perfect blend butter carmel pecan,Good
20894,awesome flavor this far best imo hageen daz spirit collection the flavor vanilla bean swirled bourbon intense drop chocolate truffle bam now see bourbon praline pecan holy wow would definitely highly recommend hageen daz opinion best ice cream around enjoy,Good
20895,this favorite ice cream ever i cant say enough they currently dont walmart near i get whenever im food lion it worth though i think favorite part waffle cone piece my complaint isnt enough caramel thats i love caramel,Good
20896,great alternative the cooky cream flavor great it obviously going taste exactly like full calorie ice cream closest thing ive found yet excited try flavor,Good
20897,love the vanilla ice cream great the dough stupendous it one ben jerry simplest flavor also favorite,Good
20898,would preferred holy cannoli i excited see i little concerned i saw made mascarpone place true sicilian cannoli i known grocery store cannoli would possibly taste like bring back real cannoli ice cream holy cannoli,Bad
20899,two yums up it took awhile buy whole gelato craze when i try time time i frankly couldnt really tell difference gelato regular ice cream i heard ice cream creamier personally i prefer so i didnt really understand big deal especially since lot gelato brand seemed quite pricey compared ice cream i honestly say breyers vanilla caramel gelato made reconsider it word delicious the texture creamy melt like cream mouth the flavor really come the vanilla genuine chemical aftertaste bitterness i love anything toffee caramel flavored the caramel buttery velvety smooth combined gelato satisfying it hard eat ice cream fast i found really taking time enjoying bite and made lot junk unpronounceable ingredient if i could make recommendation would make quantity bigger went container time in addition i looking caramel swirl every bite plenty caramel didnt happen and topping added chocolate caramel seemed like added afterthought please either add mix i would definitely purchase breyers gelato in fact went back week later try another flavor it also creamy delicious it bit pricey sale i coupon i would go sure,Good
20900,tried loved not finding chunky monkey i took home cannoli glad i i ate whole pint one sitting good lord i loved still crispy bit hidden inside lusciousness yum hope one make big league regular flavor,Good
20901,best flavor evah love flavor silky chocolate dark chocolate chunk yummm,Good
20902,coconut carmel nondiary ice cream thank haagen dazs making vegan ice cream it “delicious” if i make suggestion would could please make another version nondiary ice cream would le sugar dont add sugar substitute people eat healthy i appreciate natural ingredient another suggestion also make low sugar nondiary ice cream “organic” sugar,Good
20903,"good idea poor execution first month ago i always able open jar talenti i cant i ask neighbor come open every single jar i excited hear new talenti layer but i finally saw store i realized way serve product there couple customer reaching bfor jar i mused i asked ""how world scoop dish get bit layer"" they replied ""you cant"" then one woman explained way eat straight jar knowing ice cream/gelato thats refrozen partially melted develops ice crystal becomes grainy i asked experience issue both admitted avoid eating entire jar one sitting well i cant eat entire jar talenti one sitting but i bought jar vanilla fudge cookie anyway that night i got spoon used spoon jar vertically get taste layer i ate / jar night screwed top back put back freezer three day later i decided bit i predicted ice crystal formed previously creamy gelato layer grainy tasted like ice milk the idea layered product good one container would allow portion scooped would better or perhaps selling layer /single serving jar for reason i wont purchasing talenti layer im also sure creating product practically requires consumer choose eating entire serving calorie jar one sitting or wasting / jar socially responsible / adult / child america overweight obese morbidly obese the two woman i chatting store admitted eating entire jar one sitting both clinically obese were glad hear much love gelatos even though new talenti layer vanilla fudge cookie didnt quite meet expectation trouble lid we create packaging consumer convenience mind weve forwarded feedback appropriate staff wed love gather additional detail regarding happened try help lid please feel free reach u directly via email consumerservicescom assist thanks",Bad
20904,nothing i mean nothing beat breyers ice cream i eat one sitting watching movie absolutely immaculate,Good
20905,did chane formula over last month i notice natural vanilla caramellike taste have changed formula if please change back this ice cream used wonderful taste now leaf terrible taste disappointing go ice cream i really dont want switch another brand i i,Bad
20906,cookie dough chunk good i loved one continue buy the brand make really good ice cream general,Good
20907,i love ben jerry i love use new fresh ingredient fact really isnt artificial flavor taste ice cream,Good
20908,vanilla caramel deliciousness this favorite flavor please never get rid it often sold i find i buy several the caramel amazing right amount swirl although secret always choose container caramel showing side and doesnt love cute reusable container,Good
20909,i love ben jerry ice cream it forever favourite especially cookie dough so good it always worth extra money,Good
20910,reminds ice cream ireland my husband i enjoyed locally made irish cream ice cream store seaport town dingle irelandthis brought back many memory time,Good
20911,by far best gelato ive ever i love flavor it taste like someone crammed entire apple pie ice cream blender i disappointed i cannot find local area store seemed go away holiday season bring it back,Good
